equality_weight,seed,steps,productivity,equality,gini,mean_agent_utility,mean_coin,coin_std,government_utility,mean_tax_rate
0.0,0,10,18.33333396911621,0.547107458114624,0.452892541885376,nan,18.33333396911621,15.56348991394043,18.33333396911621,0.2666666805744171
0.25,0,10,18.33333396911621,0.547107458114624,0.452892541885376,nan,18.33333396911621,15.56348991394043,16.25757598876953,0.2666666805744171
0.5,0,10,18.33333396911621,0.547107458114624,0.452892541885376,nan,18.33333396911621,15.56348991394043,14.181818962097168,0.2666666805744171
0.75,0,10,18.33333396911621,0.547107458114624,0.452892541885376,nan,18.33333396911621,15.56348991394043,12.106060981750488,0.2666666805744171
1.0,0,10,18.33333396911621,0.547107458114624,0.452892541885376,nan,18.33333396911621,15.56348991394043,10.030303955078125,0.2666666805744171
